"id","label","counts"
"4761074567744051","epidimic/virus",2
"4761068767282253","epidimic/virus",2
"4761199151942827","epidimic/virus",2
"4765800470156372","epidimic/virus",2
"4760773786076157","epidimic/virus",1
"4760773815440704","epidimic/virus",1
"4760773823563953","epidimic/virus",1
"4760773945987348","epidimic/virus",1
"4760773978756618","epidimic/virus",1
"4760774154913718","epidimic/virus",1
"4760774180865585","epidimic/virus",1
"4760774205507522","epidimic/virus",1
"4760774222286605","epidimic/virus",1
"4760774394775661","epidimic/virus",1
"4760774695977918","epidimic/virus",1
"4760775162596780","epidimic/virus",1
"4760775355269969","epidimic/virus",1
"4760775421859553","epidimic/virus",1
"4760776092683924","epidimic/virus",1
"4760776181547883","epidimic/virus",1
"4760776713177286","epidimic/virus",1
"4760777838044214","epidimic/virus",1
"4760778073442157","epidimic/virus",1
"4760780685446718","epidimic/virus",1
"4760782740392970","epidimic/virus",1
"4760786180510046","epidimic/virus",1
"4760790638265979","epidimic/virus",1
"4760793544917714","epidimic/virus",1
"4760796117339557","epidimic/virus",1
"4760800008867008","epidimic/virus",1
"4760806787125292","epidimic/virus",1
"4760806853969759","epidimic/virus",1
"4760806921341645","epidimic/virus",1
"4760808539558142","epidimic/virus",1
"4760809131480010","epidimic/virus",1
"4760811967612848","epidimic/virus",1
"4760814068174553","epidimic/virus",1
"4760815872246278","epidimic/virus",1
"4760819362169803","epidimic/virus",1
"4760820829916037","epidimic/virus",1
"4760823924786564","epidimic/virus",1
"4760830686005562","epidimic/virus",1
"4760831194302812","epidimic/virus",1
"4760833751515563","epidimic/virus",1
"4760844905482235","epidimic/virus",1
"4760848473522210","epidimic/virus",1
"4760875686429602","epidimic/virus",1
"4760886402875975","epidimic/virus",1
"4760948793671985","epidimic/virus",1
"4760949976727842","epidimic/virus",1
"4760956151005654","epidimic/virus",1
"4760956464794250","epidimic/virus",1
"4760956632302222","epidimic/virus",1
"4760956729035421","epidimic/virus",1
"4760959790877612","epidimic/virus",1
"4760960784665876","epidimic/virus",1
"4760967819297388","epidimic/virus",1
"4760972935300334","epidimic/virus",1
"4760995845116341","epidimic/virus",1
"4761026686093244","epidimic/virus",1
"4761031869468516","epidimic/virus",1
"4761043198807125","epidimic/virus",1
"4761048445618246","epidimic/virus",1
"4761048714578842","epidimic/virus",1
"4761111817619507","epidimic/virus",1
"4761398704079818","epidimic/virus",1
"4761417834037482","epidimic/virus",1
"4761422229409855","epidimic/virus",1
"4761423021870790","epidimic/virus",1
"4765916799175988","epidimic/virus",1
"4717235572839189","policies",9
"4717512849626783","policies",1
"4717513033649629","policies",1
"4717513302086741","policies",1
"4717514515548749","policies",1
"4717515161472290","policies",1
"4717516947721501","policies",1
"4717517069619535","policies",1
"4717517388120722","policies",1
"4717517593379103","policies",1
"4691064088169266","conspiracy",7
"4691066370131018","conspiracy",2
"4691189343718774","conspiracy",2
"4691066126863220","conspiracy",1
"4691067288421710","conspiracy",1
"4691068236596386","conspiracy",1
"4691076181397935","conspiracy",1
"4691146108832249","conspiracy",1
"4691679095816300","conspiracy",1
"4692197007428481","conspiracy",1
