"id","label","counts"
"4705692500364094","Fabricated",1
"4705693087303097","Fabricated",1
"4705693426781451","Fabricated",1
"4705693740832355","Fabricated",1
"4705694719413247","Fabricated",1
"4705694929127034","Fabricated",1
"4705694953771245","Fabricated",1
"4705696211797037","Fabricated",1
"4705696613929136","Fabricated",1
"4705696882365530","Fabricated",1
"4705699462646925","Fabricated",1
"4705699630940776","Fabricated",1
"4705700460103448","Fabricated",1
"4705705053654179","Fabricated",1
"4705706337111443","Fabricated",1
"4705706688643765","Fabricated",1
"4705709914587154","Fabricated",1
"4705710720684317","Fabricated",1
"4705711575274356","Fabricated",1
"4705711961407587","Fabricated",1
"4705716097258621","Fabricated",1
"4705720865392419","Fabricated",1
"4705723223116349","Fabricated",1
"4705724778938392","Fabricated",1
"4705730894497002","Fabricated",1
"4705731331492551","Fabricated",1
"4705732954689807","Fabricated",1
"4705741921063352","Fabricated",1
"4705746904944667","Fabricated",1
"4705752193696374","Fabricated",1
"4705754226889142","Fabricated",1
"4705755221461570","Fabricated",1
"4705756726692559","Fabricated",1
"4705763031518483","Fabricated",1
"4705765661084467","Fabricated",1
"4705775660041255","Fabricated",1
"4705778487264347","Fabricated",1
"4705791036097725","Fabricated",1
"4705795268935824","Fabricated",1
"4705810858377688","Fabricated",1
"4705828265787645","Fabricated",1
"4705857114210571","Fabricated",1
"4705861773558336","Fabricated",1
"4705862884786555","Fabricated",1
"4705865514352679","Fabricated",1
"4705877749664016","Fabricated",1
"4705880799445815","Fabricated",1
"4705885362586699","Fabricated",1
"4705888155470217","Fabricated",1
"4705943378461995","Fabricated",1
"4706112320571608","Fabricated",1
"4706288641246043","Fabricated",1
"4706713904876367","Fabricated",1
"4706793219950504","Fabricated",1
"4706846834690479","Fabricated",1
"4707076239001771","Fabricated",1
"4707395626077066","Fabricated",1
"4707694717438222","Fabricated",1
"4707753224046269","Fabricated",1
"4708017473847619","Fabricated",1
"4708094263430993","Fabricated",1
"4708315830945794","Fabricated",1
"4708463923695077","Fabricated",1
"4709284170959402","Fabricated",1
"4712048724543206","Fabricated",1
"4712952546724772","Fabricated",1
"4716427413555170","Fabricated",1
"4734785169654131","Fabricated",1
"4737515421962573","Fabricated",1
"4696432504209687","Exaggeration",16
"4696555447648758","Exaggeration",2
"4698152851998951","Exaggeration",2
"4696717004112701","Exaggeration",2
"4697005283085268","Exaggeration",2
"4697323227058133","Exaggeration",2
"4698904233247209","Exaggeration",3
"4699414218671910","Exaggeration",2
"4699424377538887","Exaggeration",3
"4699190217935228","Exaggeration",2
"4744584363769874","Exaggeration",2
"4746125712297453","Exaggeration",3
"4737883154154232","Exaggeration",2
"4746336556028820","Exaggeration",3
"4758471440074396","Exaggeration",2
"4696571272235823","Exaggeration",1
"4698305831634604","Exaggeration",1
"4698636182883874","Exaggeration",1
"4698636443191960","Exaggeration",1
"4699436834098682","Exaggeration",1
"4699758449656242","Exaggeration",1
"4704569161156400","Exaggeration",1
"4705168636248171","Exaggeration",1
"4705423154217396","Exaggeration",1
"4744584284078617","Exaggeration",1
"4745563863521184","Exaggeration",1
"4746336467422395","Exaggeration",1
"4752250133546739","Exaggeration",1
"4752361065549139","Exaggeration",1
"4754436398516862","Exaggeration",1
"4754436583325775","Exaggeration",1
"4758470823516296","Exaggeration",1
"4758471629604198","Exaggeration",1
"4758528336859285","Exaggeration",1
"4763426129182750","Exaggeration",1
"4484350735431567","impose_cause",4
"4484357739960811","impose_cause",2
"4484487695832544","impose_cause",2
"4484518440513999","impose_cause",2
"4484572387090768","impose_cause",2
"4484581577155922","impose_cause",2
"4484582353264601","impose_cause",2
"4484358692230051","impose_cause",1
"4484405697885406","impose_cause",1
"4484830383783777","impose_cause",1
"4484843574611072","impose_cause",1
