"id","label","counts"
"4758470823516296","Exaggeration",1
"4758471629604198","Exaggeration",1
"4758528336859285","Exaggeration",1
"4763426129182750","Exaggeration",1
"4484350735431567","Misleading Content",4
"4484357739960811","Misleading Content",2
"4484487695832544","Misleading Content",2
"4484518440513999","Misleading Content",2
"4484572387090768","Misleading Content",2
"4484581577155922","Misleading Content",2
"4484582353264601","Misleading Content",2
"4484358692230051","Misleading Content",1
"4484405697885406","Misleading Content",1
"4484830383783777","Misleading Content",1
"4484843574611072","Misleading Content",1
