canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,,,,1250240401060982784,,,,,,,,,,1250308431568703493,,2020-04-15T06:22:14.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250306076664147973,,2020-04-15T06:12:52.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250301129734238210,,2020-04-15T05:53:13.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250301057881632768,,2020-04-15T05:52:56.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250297320354144256,,2020-04-15T05:38:05.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250286351712305154,,2020-04-15T04:54:30.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250282899854651393,,2020-04-15T04:40:47.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250282340439355395,,2020-04-15T04:38:33.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250279505345654785,,2020-04-15T04:27:17.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250240785322135552,,2020-04-15T01:53:26.000Z,,,,,
,,,,1250240785322135552,,,,,,,,,,1250266250036432896,,2020-04-15T03:34:37.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250266149935149060,,2020-04-15T03:34:13.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250260843326889984,,2020-04-15T03:13:08.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250252715428478976,,2020-04-15T02:40:50.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250252598721925126,,2020-04-15T02:40:22.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250251747852873728,,2020-04-15T02:36:59.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250246178555322368,,2020-04-15T02:14:52.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250244906674565120,,2020-04-15T02:09:48.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250244725208219650,,2020-04-15T02:09:05.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250243111910952960,,2020-04-15T02:02:40.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250242964065882114,,2020-04-15T02:02:05.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250242270407737345,,2020-04-15T01:59:20.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250242099305304064,,2020-04-15T01:58:39.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250241936444870661,,2020-04-15T01:58:00.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250241537474093061,,2020-04-15T01:56:25.000Z,,,,,
,,,,1250240401060982784,,,,,,,,,,1250241047193456640,,2020-04-15T01:54:28.000Z,,,,,
