canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,,,,1406888380948877312,,,,,,,,,,1406937442205114369,,2021-06-21T11:30:00.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406935294134296577,,2021-06-21T11:21:28.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406934653982838791,,2021-06-21T11:18:55.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406933871329898502,,2021-06-21T11:15:49.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406933686935642115,,2021-06-21T11:15:05.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406933458492944384,,2021-06-21T11:14:10.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406898624030658562,,2021-06-21T08:55:45.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406932356804485125,,2021-06-21T11:09:48.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406928874466779136,,2021-06-21T10:55:57.000Z,,,,,
,,,,1406928874466779136,,,,,,,,,,1406929664996777984,,2021-06-21T10:59:06.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406890689250709504,,2021-06-21T08:24:13.000Z,,,,,
,,,,1406890689250709504,,,,,,,,,,1406929191451299845,,2021-06-21T10:57:13.000Z,,,,,
,,,,1406915718889627648,,,,,,,,,,1406923320700936195,,2021-06-21T10:33:53.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406926839759523842,,2021-06-21T10:47:52.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406926761913327616,,2021-06-21T10:47:34.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406925169700982790,,2021-06-21T10:41:14.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406924758596435968,,2021-06-21T10:39:36.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406924520057937920,,2021-06-21T10:38:39.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406915718889627648,,2021-06-21T10:03:41.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406921626608750597,,2021-06-21T10:27:09.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406917411740164097,,2021-06-21T10:10:24.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406917283478315010,,2021-06-21T10:09:54.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406917233767550983,,2021-06-21T10:09:42.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406913959064600578,,2021-06-21T09:56:41.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406913552082952196,,2021-06-21T09:55:04.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406912156172492800,,2021-06-21T09:49:31.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406911550942629894,,2021-06-21T09:47:07.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406911279499939840,,2021-06-21T09:46:02.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406908683817209861,,2021-06-21T09:35:43.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406907551040643078,,2021-06-21T09:31:13.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406892103397896193,,2021-06-21T08:29:50.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406904959900131330,,2021-06-21T09:20:56.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406899904891424772,,2021-06-21T09:00:50.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406904586523136005,,2021-06-21T09:19:27.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406904109559541765,,2021-06-21T09:17:33.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406904045306974211,,2021-06-21T09:17:18.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406903579034611712,,2021-06-21T09:15:26.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406903386222432257,,2021-06-21T09:14:40.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406903192797933571,,2021-06-21T09:13:54.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406901719494053888,,2021-06-21T09:08:03.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406901111357804553,,2021-06-21T09:05:38.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406900491406123010,,2021-06-21T09:03:10.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406900256155992064,,2021-06-21T09:02:14.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406899794870620163,,2021-06-21T09:00:24.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406899439336230914,,2021-06-21T08:58:59.000Z,,,,,
,,,,1406890689250709504,,,,,,,,,,1406898903111376897,,2021-06-21T08:56:52.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406898807615328257,,2021-06-21T08:56:29.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406898751180972033,,2021-06-21T08:56:15.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406896945616932875,,2021-06-21T08:49:05.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406896869234466820,,2021-06-21T08:48:47.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406896832563666945,,2021-06-21T08:48:38.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406896678922121225,,2021-06-21T08:48:01.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406896613679788036,,2021-06-21T08:47:46.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406896591206641664,,2021-06-21T08:47:40.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406895190598553602,,2021-06-21T08:42:06.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406893386359967746,,2021-06-21T08:34:56.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406894815074152448,,2021-06-21T08:40:37.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406894375779454981,,2021-06-21T08:38:52.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406893399089709058,,2021-06-21T08:34:59.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406893353321439235,,2021-06-21T08:34:48.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406893267032051717,,2021-06-21T08:34:28.000Z,,,,,
,,,,1406888380948877312,,,,,,,,,,1406888850643881986,,2021-06-21T08:16:55.000Z,,,,,
